cust_id,full_name,email,phone,region,state,segment,join_date,status,is_active,customer_age
CUST-144,Erika Vang,shawn96@example.org,5391878519,North,CA,B2C,22-May-2025,Churned,False,64
CUST-752,Diane Steele,nschwartz@example.org,+17124189389,Central,IL,B2C,2025-12-14,Active,YES,50
CUST-651,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,meyershannon@example.org,685-571 - 6176,Central,TN,Guest,2023-01-27,Inactive,NO,35
CUST-198,Tim Stone PhD,mmiller@example.org,(255) 269 - 6582,West,CO,B2B,19-Apr-2026,Active,YES,45
CUST-610,Anne Hardy,hlopez@example.net,+19271783332,North,TX,B2C,31-Mar-2022,Inactive,False,49
CUST-280,Heather Taylor,iwhite@example.net,+19704358112,Central,NC,B2B,03-Nov-2021,Active,True,25
CUST-294,Donald Riddle,jperez@example.com,+13846386557,West,TN,B2C,10-Mar-2023,Active,YES,39
C884,Michael Washington,,,South,,,03/01/2024,Active,YES,25
CUST-401,Tracy Wilkerson,wmacias@example.net,+17442094940,West,MI,B2B,2024-02-20,Active,1,71
CUST-123,Stephanie Parsons,catherinegomez@example.net,+15647102767,West,FL,B2C,2024-08-20,Active,True,61
C184,Brittany Kim,lisawilkerson@example.org,+19236887676,West,GA,B2B,03/25/2024,Active,True,55
CUST-203,Tiffany Watson,berryalyssa@example.com,+13778507925,South,IL,B2C,18-Sep-2021,Churned,NO,35
CUST-439,Julie Wilson,delacruzbrandy@example.net,6924243754,North,NY,B2C,2022-08-17,Active,YES,34
C247,Robert Rivera,twong@example.org,713-534 - 6554,Central,IL,B2C,23-May-2024,Active,YES,33
CUST-416,Justin Arnold,april09@example.net,6787005050,West,TX,B2B,12/24/2020,Inactive,0,999
CUST-824,William Morgan,,,North,NY,Guest,05-Nov-2021,Active,YES,71
CUST-931,Jean Higgins,abigailfernandez@example.org,713-739 - 9006,South,TN,B2C,09/21/2020,Churned,False,54
CUST-961,Aaron Marshall,denise20@example.org,313-253 - 2694,Central,OH,B2C,17-Feb-2025,Active,1,70
CUST-955,Tyrone White,evanscorey@example.org,(246) 376 - 6046,East,PA,B2C,06-Nov-2021,Churned,False,32
CUST-942,Jaclyn Crane,xrodriguez@example.net,4785324264,South,PA,B2C,2021-09-29,Active,1,28
CUST-130,Manuel Hahn,rose31@example.net,726-949 - 5888,West,AZ,B2C,2022-05-26,Active,YES,51
CUST-638,Heather Turner,lisa46@example.org,(834) 807 - 9705,North,MI,B2C,12-May-2023,Active,YES,43
CUST-403,Dean Garcia,george62@example.net,(492) 752 - 4372,Central,MA,B2B,02-Dec-2022,Churned,False,56
CUST-217,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,eevans@example.net,583-806 - 5787,East,TN,B2C,2025-11-14,Active,YES,24
CUST-818,Ashley Davenport,gcoleman@example.org,2448515791,Central,TN,B2C,02/24/2024,Active,True,35
CUST-736,Teresa Henry,upowell@example.org,(261) 294 - 3985,South,MI,B2C,10-Jun-2020,Active,True,42
CUST-968,Heather Hess,paul01@example.com,+15873670425,East,WA,B2C,03/13/2024,Active,True,60
CUST-220,Brent Roberts,alin@example.org,+14937842701,North,FL,B2C,26-Mar-2024,Active,YES,60
CUST-642,Ellen Thornton,russellstout@example.org,(574) 167 - 8725,West,NC,B2C,02/17/2022,Inactive,False,25
CUST-970,Robert Garrett,jimsnyder@example.com,948-595 - 3259,South,AZ,B2C,2023-06-15,Active,YES,32
CUST-800,Brittany Evans,qmartinez@example.com,469-789 - 3074,West,IL,B2C,08/21/2020,Inactive,NO,67
CUST-855,Emily Collier,vshaffer@example.org,6547574949,North,CO,B2B,06/13/2021,Active,YES,75
CUST-975,Justin Gibson,,,South,,,2025-08-21,Active,YES,64
CUST-625,John Mcgee,zbaker@example.net,(384) 582 - 6034,North,NC,Guest,07/14/2021,Active,True,25
CUST-891,James Thompson,ndavis@example.org,+17652906032,North,NY,B2C,07/14/2025,Inactive,False,31
CUST-808,Daniel Lopez,butlersabrina@example.org,449-128 - 9659,Central,MI,B2C,2022-04-06,Inactive,NO,29
CUST-387,Steven Osborne,stokesthomas@example.com,3662997954,East,MA,B2B,06/28/2025,Inactive,False,19
CUST-890,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,marcus01@example.net,(364) 913 - 3424,East,AZ,Guest,02-Apr-2025,Inactive,0,55
CUST-510,Ruben Lee,emilybradley@example.org,977-079 - 3349,West,CA,B2C,22-Dec-2021,Active,True,66
CUST-268,Antonio Fry,conniesimmons@example.com,9351609177,Central,NC,B2B,12/05/2023,Active,1,24
CUST-869,Crystal Davis,sgonzalez@example.org,945-245 - 5574,West,MI,B2C,2025-11-30,Active,1,53
CUST-442,Mr. Christopher Walters,hayesjason@example.org,720-885 - 4749,South,CO,B2C,2021-02-05,Churned,False,27
CUST-497,Lisa Haley,patrick16@example.com,(787) 771 - 2151,South,MA,B2C,2025-11-15,Inactive,False,63
CUST-113,Charles Pitts,charlesharrington@example.com,+16479627570,East,MI,Guest,18-Apr-2024,Active,True,18
CUST-692,Michael Ortega,shawn01@example.com,+14765289286,West,IL,B2C,07/03/2023,Inactive,NO,34
CUST-233,Damon Shaw,vsalas@example.net,532-061 - 6329,East,PA,Guest,09/12/2021,Churned,NO,42
CUST-923,Adriana Davenport,gpeterson@example.org,(712) 397 - 2835,North,MA,B2C,12-Dec-2023,Active,True,44
CUST-608,Steve Miller PhD,wardjulia@example.com,8305050573,Central,GA,B2C,27-Dec-2025,Active,True,59
CUST-672,Justin Walsh,davidsonhannah@example.com,(209) 282 - 0667,Central,AZ,B2C,10/18/2020,Churned,0,46
CUST-374,Benjamin Harris,moorefrank@example.com,8814721458,West,NC,B2B,04/05/2024,Active,YES,42
CUST-664,Scott Estrada,mark10@example.org,+12922685926,South,TN,B2C,05/19/2023,Active,1,41
CUST-896,Kelly Roberts,zmiller@example.com,285-838 - 2521,South,WA,B2C,23-Nov-2024,Active,True,25
CUST-234,Kelly Hoffman,ufox@example.org,(886) 854 - 8709,Central,NC,B2C,12/09/2020,Active,1,53
CUST-833,Julie Hart,williammyers@example.com,(351) 602 - 5298,West,WA,B2C,2026-03-29,Active,True,30
CUST-677,Diana Johnson,ksims@example.net,5565215681,Central,CO,B2C,21-Dec-2020,Active,YES,27
CUST-318,Sonya Cole,tprice@example.org,774-489 - 0612,North,FL,B2C,28-Aug-2020,Active,1,52
CUST-649,Norma Jones DVM,fcamacho@example.net,759-895 - 3439,West,TX,Guest,2026-02-13,Active,True,71
CUST-411,Paul Contreras,barnettlindsey@example.com,827-128 - 6391,West,AZ,B2C,18-Mar-2025,Active,YES,49
C953,Alexander Rice,hscott@example.org,(909) 962 - 5438,East,NC,Guest,2024-02-16,Active,True,70
CUST-710,Timothy Johnston,goodashley@example.net,(865) 533 - 0770,East,OH,B2B,04-Sep-2024,Active,1,36
CUST-359,Michael Miles,tylerreed@example.net,4168936392,West,IL,Guest,26-Nov-2021,Active,True,48
CUST-259,Amber Cooper,weaverbrian@example.org,455-794 - 1552,North,OH,B2C,06-Apr-2022,Active,YES,34
CUST-745,Kaitlin Hardin,sanchezdeborah@example.org,4988425995,Central,MI,B2C,2024-07-26,Active,YES,67
CUST-628,Michael Henderson,james59@example.net,6628314359,Central,MI,B2B,04/23/2025,Inactive,False,26
CUST-633,Jamie Escobar,scottbrian@example.org,872-757 - 8446,Central,AZ,Guest,09-May-2026,Inactive,NO,65
CUST-283,Susan Hopkins,smithandrea@example.org,(215) 814 - 4914,West,OH,B2C,30-Jan-2026,Inactive,NO,33
CUST-377,Tracy Foster,byrdjorge@example.org,860-558 - 3034,East,CO,B2B,09-Mar-2021,Active,YES,41
CUST-385,Rebecca Wright,mayokimberly@example.com,+14410988138,East,NC,B2C,02/08/2022,Active,YES,54
CUST-225,Joshua Bryan,andersoncolin@example.com,(610) 067 - 6267,West,PA,B2C,2024-09-12,Active,1,52
CUST-543,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,,,Central,,,13-May-2022,Active,YES,24
CUST-895,Mark Davis,teresa32@example.com,+18818268323,North,FL,B2C,2025-08-19,Active,True,57
CUST-473,Peter Walker,michael48@example.net,656-371 - 8344,North,IL,Guest,04-Apr-2024,Active,YES,34
CUST-348,Brittany Jenkins,fheath@example.org,(609) 610 - 5566,North,MA,B2C,22-Mar-2022,Inactive,False,24
C506,Timothy James,wellsamanda@example.org,4601645977,Central,CO,B2C,02/22/2021,Churned,NO,37
CUST-640,Megan Salas,robertberry@example.com,4437654562,Central,CO,B2C,08/30/2023,Churned,NO,31
CUST-114,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,melissa86@example.com,(858) 202 - 9702,North,FL,B2C,04/16/2023,Active,YES,52
CUST-798,Joel Bradley,jamescollier@example.com,+16883607658,North,GA,B2B,2023-12-08,Churned,False,67
CUST-986,Leah Rodriguez,,,East,TN,B2B,2024-04-09,Active,True,45
CUST-960,Walter Brooks,,,South,FL,,31-Aug-2024,Churned,False,30
CUST-620,Anna May,crossbarbara@example.org,+18263013674,Central,NY,B2C,24-Apr-2025,Active,True,54
CUST-909,Jessica Perry,mmclaughlin@example.net,(859) 726 - 3475,East,CO,B2C,09-Oct-2025,Active,YES,62
CUST-852,Angela Guzman,lesterrichard@example.com,(268) 761 - 6481,Central,WA,Guest,17-Nov-2020,Inactive,0,22
CUST-646,Crystal Hall,howardhailey@example.com,809-310 - 6684,South,FL,B2C,07/24/2025,Active,True,31
CUST-900,Amber Butler,,,Central,,,12/17/2021,Active,1,68
CUST-557,Cheryl Mclaughlin,jillsalas@example.org,588-065 - 3331,East,FL,B2C,03/22/2026,Inactive,NO,64
CUST-454,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,benjamincrawford@example.org,(911) 207 - 5452,West,TN,Guest,2024-11-10,Active,True,28
CUST-578,Angela Huynh,pparker@example.net,+12271693859,West,GA,B2C,08/23/2022,Active,YES,30
CUST-796,Kevin Miller,kevinmcneil@example.net,(386) 008 - 9219,West,FL,B2C,12/07/2023,Churned,0,19
CUST-086,Brian Lee,michaelturner@example.net,(602) 445 - 5022,Central,WA,B2C,27-Jun-2025,Active,1,49
CUST-243,Randy Pearson,amandasharp@example.org,8910858994,East,WA,B2B,2025-11-26,Active,True,45
CUST-699,Jamie Snyder,davislisa@example.net,396-027 - 5233,East,FL,B2C,06/25/2025,Active,YES,74
CUST-928,Valerie Barnes,jennifer55@example.org,6666617071,East,NC,B2C,01/10/2026,Active,YES,50
C160,Shannon Johnston,amckinney@example.com,9008860084,Central,IL,B2B,27-Apr-2024,Inactive,0,48
CUST-525,William Walker,wgomez@example.com,+12174907539,Central,AZ,Guest,10/21/2024,Active,1,18
CUST-036,Daniel Baker,nicole35@example.com,+13223623166,East,NC,B2C,05-Apr-2021,Active,1,63
CUST-541,Dalton Arnold,jwhite@example.net,6653984028,Central,TX,B2C,2026-03-14,Active,YES,68
CUST-171,Carrie Wright,hritter@example.net,324-065 - 9657,East,OH,B2C,2021-02-16,Churned,False,55
CUST-655,Teresa Horton,phillipmorris@example.org,+16033810595,East,TX,Guest,12/09/2021,Churned,False,31
CUST-945,Joshua Jones,butlerashley@example.net,+18543627187,East,TN,B2C,2024-07-26,Inactive,False,24
CUST-911,Ethan Brown,hsmall@example.com,396-425 - 8562,West,TX,B2C,07/28/2020,Inactive,False,52
C901,Thomas Patrick,jacobburgess@example.net,(921) 540 - 6417,West,MI,B2B,31-Aug-2022,Inactive,0,56
CUST-335,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,dustinmorris@example.org,332-719 - 5005,South,AZ,B2C,2020-11-30,Active,YES,71
CUST-734,Ashley Jones,kimberly07@example.org,+14342683441,East,MI,Guest,01-Mar-2024,Active,YES,71
CUST-096,John Torres,gbender@example.net,(879) 807 - 9359,West,NC,B2B,12-Nov-2022,Active,1,49
CUST-564,Chelsea Baker,thomas95@example.com,(628) 973 - 1791,South,NC,B2C,15-Aug-2025,Churned,False,61
CUST-241,Ashlee Townsend,oconnelltiffany@example.org,(260) 293 - 3334,West,NC,B2B,2023-03-22,Inactive,False,18
CUST-743,Richard Williams,lewisdesiree@example.net,+19052774025,Central,MA,Guest,04/19/2023,Active,1,26
CUST-864,Austin Fisher,shawn00@example.net,(817) 399 - 7046,Central,IL,B2C,09-May-2026,Active,YES,52
CUST-575,Teresa Adkins,lgutierrez@example.org,+14182097023,North,TN,Guest,03/12/2024,Active,YES,64
CUST-691,Julie Hall,douglashuang@example.com,(704) 481 - 7766,East,PA,B2C,2025-11-22,Active,1,21
CUST-461,Carol Anderson,jarvismegan@example.org,(916) 479 - 4738,West,IL,Guest,2025-12-05,Active,YES,63
CUST-554,Mr. James Kramer,ericahall@example.com,8991507859,South,TX,B2B,2020-08-22,Active,1,19
CUST-858,Mike Underwood,brewerrebecca@example.org,4529858567,South,MA,B2C,2021-08-23,Active,1,44
CUST-974,Monica Hill,,,West,,,05/08/2022,Inactive,0,25
CUST-207,Michelle Pierce,patricia22@example.com,797-383 - 2060,South,NC,B2C,2023-02-16,Inactive,NO,52
CUST-393,Sarah Morris,hernandezjanet@example.org,9013290227,Central,IL,B2C,2021-12-02,Active,YES,65
CUST-795,Jennifer Ramos,lindawaller@example.com,(640) 330 - 4166,South,MA,B2C,03/10/2024,Active,1,27
CUST-871,Joseph Ayala,fwilcox@example.org,+15398741132,East,AZ,B2C,29-May-2021,Inactive,0,63
CUST-398,Lance Mccall,daniellegarcia@example.com,7326909738,East,OH,Guest,2025-03-28,Active,YES,47
CUST-767,Daniel Pennington,robinvillanueva@example.com,+15609149851,West,NY,B2C,2023-03-12,Inactive,0,69
CUST-902,Ashley Ferguson,,,West,,,2022-08-13,Churned,0,52
CUST-218,Jason Marshall,catherine55@example.net,+12593040785,Central,FL,Guest,12/02/2020,Active,1,67
CUST-005,Renee Blair,dudleynicholas@example.net,+16192832764,Central,FL,B2C,05/03/2023,Inactive,0,999
CUST-769,David Hansen,steelerichard@example.org,640-580 - 9351,North,NC,B2C,03/30/2021,Active,1,65
CUST-643,Sylvia Stewart,whitemary@example.org,3102258030,East,OH,Guest,12/28/2025,Inactive,NO,54
CUST-952,Lisa Morales,henrysarah@example.com,+17122946213,East,IL,B2C,02/16/2021,Churned,False,29
CUST-613,Christopher Murillo,umahoney@example.net,395-256 - 9040,Central,NC,B2B,14-Sep-2024,Active,YES,43
CUST-739,Paige Roberts,gregorywilliams@example.com,607-931 - 1029,North,NC,B2B,2021-02-03,Active,YES,48
CUST-547,Dakota Sandoval,james98@example.net,599-921 - 9212,East,TN,B2C,12-Aug-2024,Active,True,59
CUST-726,Leah Lee,erica25@example.net,+14211457758,East,WA,B2C,06/20/2022,Active,YES,37
CUST-972,Donald Mason,andreakeller@example.net,+19634250733,North,PA,B2C,10/12/2023,Active,1,26
CUST-684,Emily Mcclain,james44@example.net,3577871121,West,CO,B2C,07-Aug-2020,Active,True,72
CUST-099,Donald Shea,fwalters@example.org,+18291486528,North,WA,B2C,2025-12-14,Active,YES,64
CUST-805,Pamela White,georgegary@example.com,428-705 - 6227,North,CA,B2C,2021-01-23,Active,1,999
CUST-728,Darlene Johnson,brownbrooke@example.org,+12396531361,East,TN,B2C,2022-04-11,Active,YES,32
CUST-574,Greg Edwards,jennifer96@example.com,+18636186371,East,MI,Guest,06-Jan-2021,Active,True,68
CUST-407,Katherine Brown,pattersonkelly@example.net,5938525800,North,CA,B2C,2025-04-10,Active,1,25
CUST-503,Roberto Bartlett,ohughes@example.com,4661085732,West,NC,B2C,2025-02-26,Active,YES,37
CUST-048,Diana May,ifrazier@example.com,+19444313518,South,FL,B2B,2020-12-31,Active,YES,21
CUST-033,Steve Sanchez,harveyrobert@example.net,(893) 676 - 3201,West,FL,B2B,2023-11-05,Churned,0,64
CUST-780,Shaun Meyer DDS,robert82@example.com,6134750988,Central,NC,B2C,09/01/2021,Active,YES,69
CUST-840,Jonathan Cain,garrett45@example.com,+15059736424,Central,WA,B2B,25-Feb-2026,Active,YES,40
CUST-201,Mark Cox,stephaniethomas@example.net,516-179 - 9042,North,CA,B2C,11/24/2020,Inactive,False,69
CUST-135,Mrs. Stephanie Newman,sandersjames@example.org,+17844198665,South,IL,B2B,2021-04-03,Churned,NO,57
CUST-028,Matthew Fernandez,novaksara@example.org,601-965 - 5698,North,OH,Guest,02-Feb-2025,Active,True,25
CUST-934,Debbie Romero,williamsdebra@example.org,9231112712,Central,PA,B2B,12/02/2020,Inactive,NO,45
CUST-231,Mikayla Silva,alexandriagriffith@example.com,(315) 869 - 3806,Central,OH,Guest,05/01/2025,Inactive,NO,72
CUST-490,Michele Holland,kimberlybrandt@example.com,+19626393436,South,OH,B2C,2022-04-30,Active,YES,66
CUST-773,Elizabeth Mullins,kristinmiller@example.com,(297) 887 - 5439,East,TN,B2B,30-Mar-2023,Active,YES,54
CUST-379,Ronald Haas,jamesmorales@example.net,(472) 785 - 7608,East,MI,B2C,11-Jun-2021,Active,YES,75
CUST-289,Valerie Jacobson,hallrachel@example.net,3291428341,North,TN,B2B,23-Mar-2025,Active,YES,35
CUST-419,Donald Thomas,vwilliams@example.net,765-198 - 2530,Central,NY,B2C,2024-06-07,Active,1,69
CUST-675,Christopher Murray,steven60@example.net,+15428113904,South,NC,B2B,11/25/2025,Churned,0,72
C392,Alicia Woods,samantha32@example.com,(919) 975 - 8172,East,OH,B2B,22-May-2022,Active,1,44
CUST-593,William Wright,gonzalezjill@example.org,7270171302,South,NY,B2B,12-Jul-2022,Active,True,26
CUST-499,Matthew Flores,vaughangary@example.net,(791) 520 - 1777,East,MI,B2C,2020-10-13,Active,1,54
CUST-139,Bonnie Howard,briannasmith@example.com,(924) 004 - 9915,East,GA,Guest,2026-01-12,Active,True,67
CUST-063,Cynthia Rogers,taylorjesse@example.net,+18753396360,East,AZ,B2C,2021-01-25,Churned,False,73
CUST-472,Evelyn Saunders,xmoran@example.net,(896) 591 - 7135,West,NC,B2C,2022-04-22,Inactive,0,24
CUST-648,Darrell Ortiz,schaeferstephanie@example.org,+16749162475,East,IL,B2B,07/31/2021,Inactive,False,25
CUST-129,Jacob Curry,brenda51@example.net,+15986800025,West,NC,B2C,12/22/2024,Active,True,35
CUST-0014,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,frazierdanny@example.net,9631165667,North,WA,B2C,09/07/2023,Active,YES,74
CUST-521,Krystal Brennan,jillwebb@example.com,260-290 - 8466,Central,MA,B2C,2021-12-07,Inactive,0,26
CUST-839,Eugene Hudson,ashley71@example.net,(354) 660 - 2416,North,CO,B2B,2025-05-30,Active,1,39
CUST-573,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,kwelch@example.com,+15666845909,North,TN,B2B,2021-08-23,Churned,0,53
CUST-065,Lauren Dominguez,wwoods@example.com,4174596158,West,PA,B2C,22-Sep-2023,Churned,0,46
CUST-813,Bryan King,turneralex@example.org,4037583094,East,TX,Guest,2025-06-15,Churned,0,66
CUST-015,Gina Carter,shawnmckay@example.net,(713) 338 - 7262,East,GA,B2B,2022-09-05,Churned,NO,64
CUST-157,Kelsey Parker,randallgreene@example.org,+18093204899,West,IL,B2B,2026-03-07,Active,True,58
CUST-041,Jessica Smith,landryhannah@example.org,919-374 - 5299,North,CO,B2C,03/02/2024,Churned,0,20
CUST-493,Linda Ayala,tracy98@example.com,(689) 646 - 5280,Central,NY,B2C,09/19/2021,Active,True,52
CUST-380,Angela Willis,johnsoncaleb@example.net,(751) 240 - 5682,Central,MI,B2C,10/09/2025,Active,YES,20
CUST-188,Ashley Roberts,david36@example.net,649-481 - 2604,South,AZ,Guest,2025-08-03,Active,1,18
CUST-764,Colleen Phillips,kristinelittle@example.net,(860) 186 - 4876,Central,AZ,B2C,2021-11-12,Active,YES,73
C217,Karen Ballard,eevans@example.net,583-806 - 5787,East,TN,B2C,2025-11-14,Active,True,37
CUST-922,Annette Holland,lori13@example.com,(609) 080 - 5120,Central,CA,B2B,25-Aug-2024,Active,YES,68
CUST-792,Samuel Rhodes,daughertypreston@example.com,(963) 928 - 3199,East,NY,B2C,2020-08-08,Active,1,49
CUST-053,Cameron Fisher,lbyrd@example.net,323-281 - 2067,Central,GA,B2C,2026-05-05,Active,YES,34
CUST-879,Sherry Anderson,jennifer62@example.com,+19395923234,South,TX,B2B,08-Aug-2024,Active,YES,20
CUST-338,Sarah Davis,sreid@example.com,+12862095935,North,WA,Guest,2020-06-06,Inactive,NO,66
CUST-749,Gabriela Martinez,katherinejackson@example.com,(330) 205 - 6981,East,NY,B2C,18-Oct-2020,Churned,False,42
CUST-720,Brittany Crawford,ptownsend@example.net,6181563268,West,NC,B2C,2025-06-23,Active,YES,66
CUST-725,Derek Garcia,rmurray@example.net,320-957 - 9073,West,TX,B2B,2022-09-23,Active,True,40
CUST-296,Richard Moore,gstewart@example.org,3777392603,North,NY,B2C,2021-09-21,Active,True,50
CUST-702,Lauren Carr DDS,melissabrown@example.net,9224029901,East,PA,B2C,2023-05-04,Active,True,65
CUST-252,Stacy Carrillo,fowlershelia@example.com,(678) 985 - 6257,East,CO,B2B,2024-09-07,Churned,0,65
CUST-727,Sandra Smith,foxgina@example.com,(658) 971 - 4802,West,MA,B2B,2020-07-01,Churned,False,59
CUST-462,Karen Carroll,ywhite@example.com,(720) 716 - 7811,South,OH,B2C,2023-12-13,Active,YES,23
CUST-456,Brandon Hunt,conwaydawn@example.com,(276) 031 - 0890,West,TX,Guest,08/12/2024,Active,1,19
CUST-271,Tracy Grant,paulscott@example.com,+15339452288,East,AZ,B2B,25-Nov-2020,Active,YES,37
CUST-816,Michelle Brandt,rachelmedina@example.net,(251) 843 - 9055,South,TN,Guest,2020-07-12,Inactive,NO,62
CUST-863,Tammy Cook,gmcdowell@example.org,(337) 171 - 7318,Central,FL,B2C,2024-06-01,Active,1,44
CUST-270,Joshua Allen,kevinzimmerman@example.com,5465472269,Central,IL,B2C,2023-08-12,Active,YES,36
CUST-202,Amanda Jones,michael90@example.net,788-425 - 2410,East,CO,B2C,2026-03-06,Active,YES,69
CUST-162,Dana Chapman,fosterkyle@example.com,5341016668,West,CA,B2C,2024-02-15,Inactive,0,74
CUST-556,Timothy Woods,jeffery94@example.org,885-498 - 2274,Central,PA,B2C,2023-04-27,Churned,False,31
C730,Cathy Rodriguez,jonowens@example.org,(995) 410 - 7272,Central,IL,B2C,2025-03-23,Inactive,False,30
CUST-402,John Shields,franciscojones@example.org,+12471281442,Central,IL,B2C,09-Aug-2023,Active,1,24
CUST-703,Justin Irwin,callahanmichelle@example.org,(613) 908 - 0882,South,MA,B2C,11/11/2020,Churned,NO,47
CUST-477,Brandy Porter,tranryan@example.net,666-513 - 6442,East,WA,B2C,06/03/2025,Active,1,74
CUST-822,Stephanie Lang,harry71@example.com,828-936 - 5435,Central,NC,B2C,01/06/2022,Inactive,False,43
CUST-772,Seth Sims,daltonchad@example.net,+18902611398,Central,WA,B2C,11/10/2023,Active,True,22
CUST-106,Brittany Cantu,william46@example.com,(528) 986 - 1434,North,CA,B2B,2021-05-29,Active,YES,41
CUST-566,Brett Nelson,angelachase@example.org,(537) 363 - 4669,South,TN,B2C,03/31/2026,Active,1,33
C390,Kevin Warner,stacey92@example.net,+14816158148,West,OH,B2C,06-May-2026,Active,True,59
CUST-002,Amanda Davis,williamjohnson@example.org,(586) 379 - 4026,East,IL,B2B,24-Feb-2021,Churned,False,63
CUST-995,Clinton Fritz,alejandro50@example.net,(390) 482 - 3571,East,AZ,B2C,10-Aug-2023,Active,YES,18
CUST-317,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,jacobsandoval@example.com,514-386 - 6322,West,CO,B2B,04-Mar-2025,Active,YES,71
CUST-562,Scott Parsons,sbray@example.net,(547) 355 - 2896,North,TX,B2B,2024-09-07,Churned,0,70
CUST-932,Emily Peterson,andrewzamora@example.net,(726) 356 - 0229,South,MI,B2C,03/14/2021,Churned,NO,35
CUST-081,Kyle Beard,blackjames@example.org,+12076617711,East,MI,B2B,2023-04-22,Active,True,68
CUST-206,Jodi Roach,zosborn@example.net,(374) 451 - 8705,South,IL,B2C,2021-07-25,Active,True,75
CUST-035,Eugene Walton,smithchristine@example.net,9743487347,North,AZ,B2C,11/25/2025,Active,YES,999
CUST-943,Christian Watson,kevin70@example.org,+12768362536,West,TN,B2C,11/15/2022,Inactive,False,19
CUST-776,Brian Mendoza,karenhodges@example.com,(882) 973 - 2702,North,OH,B2C,2023-04-05,Active,1,33
CUST-509,Theresa Torres,jason82@example.org,572-368 - 3147,South,GA,B2C,10/06/2023,Active,YES,43
CUST-428,Scott Chan,mercedesholland@example.net,+13776253492,Central,TN,B2B,09/13/2023,Churned,False,70
CUST-455,Erin Smith,meadowsmary@example.net,+16013223423,South,TX,B2C,04/07/2026,Inactive,False,44
CUST-706,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,jonesalfred@example.net,9694591966,South,MI,B2C,2021-09-21,Churned,NO,75
CUST-367,Justin Torres,stevenvargas@example.com,3298266570,South,GA,B2C,07/20/2023,Inactive,0,71
C92,Matthew Moore,andreamoore@example.com,+18136968164,East,FL,B2C,09/24/2025,Active,YES,26
CUST-340,Bianca Phelps,patricia00@example.org,231-731 - 0967,Central,MI,B2C,04/14/2023,Active,YES,40
CUST-898,Andrew Rodriguez,dgutierrez@example.net,(684) 399 - 1062,South,GA,B2C,02/04/2025,Inactive,False,69
CUST-565,Mr. Michael Watson PhD,shannon92@example.net,+19255877749,West,WA,Guest,2021-12-22,Active,1,50
CUST-346,Nicholas Garcia,michael42@example.com,+16888992107,East,NY,B2B,05/11/2022,Active,1,66
CUST-777,Kathy Henderson,brownmichael@example.com,3206021288,West,TN,B2C,30-May-2023,Active,YES,75
CUST-242,Shirley Alvarez,katelynmitchell@example.com,(429) 034 - 9446,West,MA,B2C,2023-11-15,Active,1,61
CUST-014,Zachary Rice,frazierdanny@example.net,9631165667,North,WA,B2C,09/07/2023,Active,1,27
CUST-316,Megan Martin,zacharyarnold@example.com,995-527 - 6365,East,MA,B2C,2023-04-30,Active,1,69
CUST-601,Mr. Edward Terry,ashleystephens@example.com,464-488 - 6946,North,TX,B2C,2020-09-29,Inactive,False,57
CUST-388,Dr. Ariel Sandoval MD,gallagherstacie@example.net,(417) 174 - 7733,South,MA,Guest,2025-05-18,Active,True,60
CUST-274,Alexis Giles,burgesskaren@example.org,838-406 - 6658,North,CA,B2C,27-Dec-2022,Active,YES,53
CUST-167,Mark Hogan,bellcharles@example.com,+13142626551,North,CA,Guest,12/28/2020,Active,YES,54
CUST-841,Ryan Cobb PhD,karlwilliams@example.net,640-630 - 6244,West,MI,B2C,15-Feb-2022,Active,True,48
CUST-021,Jennifer Powers,samuel87@example.org,+17135427849,Central,CA,B2C,02/13/2022,Active,1,38
CUST-647,Lisa Joseph,jack67@example.com,2414545635,North,NY,B2B,20-Jul-2021,Active,1,63
CUST-819,William Martinez,stonetyler@example.com,(325) 902 - 0357,North,TN,B2C,11/17/2023,Active,True,55
CUST-485,Anthony Brown,karen24@example.net,8124815698,East,GA,B2C,2020-08-16,Inactive,NO,32
CUST-278,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x0000021DDB596D00>>,,,West,,,08/26/2021,Churned,False,28
CUST-505,Ryan Howard,robertsgina@example.net,(386) 617 - 9454,Central,TX,B2C,23-May-2025,Active,True,60
