customer_id,full_name,email,phone,region,state,segment,join_date,status,is_active,customer_age
CUST-0651,,meyershannon@example.org,6855716176.0,Central,TN,Guest,2023-01-27,Inactive,0,35.0
CUST-0198,Tim Stone Phd,mmiller@example.org,2552696582.0,West,CO,B2B,2026-04-19,Active,1,45.0
CUST-0610,Anne Hardy,hlopez@example.net,1927178333.0,North,TX,B2C,2022-03-31,Inactive,0,49.0
CUST-0280,Heather Taylor,iwhite@example.net,1970435811.0,Central,NC,B2B,2021-11-03,Active,1,25.0
CUST-0294,Donald Riddle,jperez@example.com,1384638655.0,West,TN,B2C,2023-03-10,Active,1,39.0
CUST-0884,Michael Washington,,,South,,,2024-03-01,Active,1,25.0
CUST-0401,Tracy Wilkerson,wmacias@example.net,1744209494.0,West,MI,B2B,2024-02-20,Active,1,71.0
CUST-0123,Stephanie Parsons,catherinegomez@example.net,1564710276.0,West,FL,B2C,2024-08-20,Active,1,61.0
CUST-0184,Brittany Kim,lisawilkerson@example.org,1923688767.0,West,GA,B2B,2024-03-25,Active,1,55.0
CUST-0203,Tiffany Watson,berryalyssa@example.com,1377850792.0,South,IL,B2C,2021-09-18,Churned,0,35.0
CUST-0439,Julie Wilson,delacruzbrandy@example.net,6924243754.0,North,NY,B2C,2022-08-17,Active,1,34.0
CUST-0247,Robert Rivera,twong@example.org,7135346554.0,Central,IL,B2C,2024-05-23,Active,1,33.0
CUST-0416,Justin Arnold,april09@example.net,6787005050.0,West,TX,B2B,2020-12-24,Inactive,0,
CUST-0824,William Morgan,,,North,NY,Guest,2021-11-05,Active,1,71.0
CUST-0931,Jean Higgins,abigailfernandez@example.org,7137399006.0,South,TN,B2C,2020-09-21,Churned,0,54.0
CUST-0961,Aaron Marshall,denise20@example.org,3132532694.0,Central,OH,B2C,2025-02-17,Active,1,70.0
CUST-0955,Tyrone White,evanscorey@example.org,2463766046.0,East,PA,B2C,2021-11-06,Churned,0,32.0
CUST-0942,Jaclyn Crane,xrodriguez@example.net,4785324264.0,South,PA,B2C,2021-09-29,Active,1,28.0
CUST-0130,Manuel Hahn,rose31@example.net,7269495888.0,West,AZ,B2C,2022-05-26,Active,1,51.0
CUST-0638,Heather Turner,lisa46@example.org,8348079705.0,North,MI,B2C,2023-05-12,Active,1,43.0
CUST-0403,Dean Garcia,george62@example.net,4927524372.0,Central,MA,B2B,2022-12-02,Churned,0,56.0
CUST-0217,,eevans@example.net,5838065787.0,East,TN,B2C,2025-11-14,Active,1,24.0
CUST-0818,Ashley Davenport,gcoleman@example.org,2448515791.0,Central,TN,B2C,2024-02-24,Active,1,35.0
CUST-0736,Teresa Henry,upowell@example.org,2612943985.0,South,MI,B2C,2020-06-10,Active,1,42.0
CUST-0968,Heather Hess,paul01@example.com,1587367042.0,East,WA,B2C,2024-03-13,Active,1,60.0
CUST-0220,Brent Roberts,alin@example.org,1493784270.0,North,FL,B2C,2024-03-26,Active,1,60.0
CUST-0642,Ellen Thornton,russellstout@example.org,5741678725.0,West,NC,B2C,2022-02-17,Inactive,0,25.0
CUST-0970,Robert Garrett,jimsnyder@example.com,9485953259.0,South,AZ,B2C,2023-06-15,Active,1,32.0
CUST-0800,Brittany Evans,qmartinez@example.com,4697893074.0,West,IL,B2C,2020-08-21,Inactive,0,67.0
CUST-0855,Emily Collier,vshaffer@example.org,6547574949.0,North,CO,B2B,2021-06-13,Active,1,75.0
CUST-0975,Justin Gibson,,,South,,,2025-08-21,Active,1,64.0
CUST-0625,John Mcgee,zbaker@example.net,3845826034.0,North,NC,Guest,2021-07-14,Active,1,25.0
CUST-0891,James Thompson,ndavis@example.org,1765290603.0,North,NY,B2C,2025-07-14,Inactive,0,31.0
CUST-0808,Daniel Lopez,butlersabrina@example.org,4491289659.0,Central,MI,B2C,2022-04-06,Inactive,0,29.0
CUST-0387,Steven Osborne,stokesthomas@example.com,3662997954.0,East,MA,B2B,2025-06-28,Inactive,0,19.0
CUST-0890,,marcus01@example.net,3649133424.0,East,AZ,Guest,2025-04-02,Inactive,0,55.0
CUST-0510,Ruben Lee,emilybradley@example.org,9770793349.0,West,CA,B2C,2021-12-22,Active,1,66.0
CUST-0268,Antonio Fry,conniesimmons@example.com,9351609177.0,Central,NC,B2B,2023-12-05,Active,1,24.0
CUST-0869,Crystal Davis,sgonzalez@example.org,9452455574.0,West,MI,B2C,2025-11-30,Active,1,53.0
CUST-0442,Mr. Christopher Walters,hayesjason@example.org,7208854749.0,South,CO,B2C,2021-02-05,Churned,0,27.0
CUST-0497,Lisa Haley,patrick16@example.com,7877712151.0,South,MA,B2C,2025-11-15,Inactive,0,63.0
CUST-0113,Charles Pitts,charlesharrington@example.com,1647962757.0,East,MI,Guest,2024-04-18,Active,1,18.0
CUST-0692,Michael Ortega,shawn01@example.com,1476528928.0,West,IL,B2C,2023-07-03,Inactive,0,34.0
CUST-0233,Damon Shaw,vsalas@example.net,5320616329.0,East,PA,Guest,2021-09-12,Churned,0,42.0
CUST-0923,Adriana Davenport,gpeterson@example.org,7123972835.0,North,MA,B2C,2023-12-12,Active,1,44.0
CUST-0608,Steve Miller Phd,wardjulia@example.com,8305050573.0,Central,GA,B2C,2025-12-27,Active,1,59.0
CUST-0672,Justin Walsh,davidsonhannah@example.com,2092820667.0,Central,AZ,B2C,2020-10-18,Churned,0,46.0
CUST-0374,Benjamin Harris,moorefrank@example.com,8814721458.0,West,NC,B2B,2024-04-05,Active,1,42.0
CUST-0664,Scott Estrada,mark10@example.org,1292268592.0,South,TN,B2C,2023-05-19,Active,1,41.0
CUST-0896,Kelly Roberts,zmiller@example.com,2858382521.0,South,WA,B2C,2024-11-23,Active,1,25.0
CUST-0234,Kelly Hoffman,ufox@example.org,8868548709.0,Central,NC,B2C,2020-12-09,Active,1,53.0
CUST-0833,Julie Hart,williammyers@example.com,3516025298.0,West,WA,B2C,2026-03-29,Active,1,30.0
CUST-0677,Diana Johnson,ksims@example.net,5565215681.0,Central,CO,B2C,2020-12-21,Active,1,27.0
CUST-0318,Sonya Cole,tprice@example.org,7744890612.0,North,FL,B2C,2020-08-28,Active,1,52.0
CUST-0649,Norma Jones Dvm,fcamacho@example.net,7598953439.0,West,TX,Guest,2026-02-13,Active,1,71.0
CUST-0411,Paul Contreras,barnettlindsey@example.com,8271286391.0,West,AZ,B2C,2025-03-18,Active,1,49.0
CUST-0953,Alexander Rice,hscott@example.org,9099625438.0,East,NC,Guest,2024-02-16,Active,1,70.0
CUST-0710,Timothy Johnston,goodashley@example.net,8655330770.0,East,OH,B2B,2024-09-04,Active,1,36.0
CUST-0359,Michael Miles,tylerreed@example.net,4168936392.0,West,IL,Guest,2021-11-26,Active,1,48.0
CUST-0259,Amber Cooper,weaverbrian@example.org,4557941552.0,North,OH,B2C,2022-04-06,Active,1,34.0
CUST-0745,Kaitlin Hardin,sanchezdeborah@example.org,4988425995.0,Central,MI,B2C,2024-07-26,Active,1,67.0
CUST-0628,Michael Henderson,james59@example.net,6628314359.0,Central,MI,B2B,2025-04-23,Inactive,0,26.0
CUST-0633,Jamie Escobar,scottbrian@example.org,8727578446.0,Central,AZ,Guest,2026-05-09,Inactive,0,65.0
CUST-0283,Susan Hopkins,smithandrea@example.org,2158144914.0,West,OH,B2C,2026-01-30,Inactive,0,33.0
CUST-0377,Tracy Foster,byrdjorge@example.org,8605583034.0,East,CO,B2B,2021-03-09,Active,1,41.0
CUST-0385,Rebecca Wright,mayokimberly@example.com,1441098813.0,East,NC,B2C,2022-02-08,Active,1,54.0
CUST-0225,Joshua Bryan,andersoncolin@example.com,6100676267.0,West,PA,B2C,2024-09-12,Active,1,52.0
CUST-0543,,,,Central,,,2022-05-13,Active,1,24.0
CUST-0895,Mark Davis,teresa32@example.com,1881826832.0,North,FL,B2C,2025-08-19,Active,1,57.0
CUST-0473,Peter Walker,michael48@example.net,6563718344.0,North,IL,Guest,2024-04-04,Active,1,34.0
CUST-0348,Brittany Jenkins,fheath@example.org,6096105566.0,North,MA,B2C,2022-03-22,Inactive,0,24.0
CUST-0506,Timothy James,wellsamanda@example.org,4601645977.0,Central,CO,B2C,2021-02-22,Churned,0,37.0
CUST-0640,Megan Salas,robertberry@example.com,4437654562.0,Central,CO,B2C,2023-08-30,Churned,0,31.0
CUST-0114,,melissa86@example.com,8582029702.0,North,FL,B2C,2023-04-16,Active,1,52.0
CUST-0798,Joel Bradley,jamescollier@example.com,1688360765.0,North,GA,B2B,2023-12-08,Churned,0,67.0
CUST-0986,Leah Rodriguez,,,East,TN,B2B,2024-04-09,Active,1,45.0
CUST-0960,Walter Brooks,,,South,FL,,2024-08-31,Churned,0,30.0
CUST-0620,Anna May,crossbarbara@example.org,1826301367.0,Central,NY,B2C,2025-04-24,Active,1,54.0
CUST-0909,Jessica Perry,mmclaughlin@example.net,8597263475.0,East,CO,B2C,2025-10-09,Active,1,62.0
CUST-0852,Angela Guzman,lesterrichard@example.com,2687616481.0,Central,WA,Guest,2020-11-17,Inactive,0,22.0
CUST-0646,Crystal Hall,howardhailey@example.com,8093106684.0,South,FL,B2C,2025-07-24,Active,1,31.0
CUST-0900,Amber Butler,,,Central,,,2021-12-17,Active,1,68.0
CUST-0557,Cheryl Mclaughlin,jillsalas@example.org,5880653331.0,East,FL,B2C,2026-03-22,Inactive,0,64.0
CUST-0454,,benjamincrawford@example.org,9112075452.0,West,TN,Guest,2024-11-10,Active,1,28.0
CUST-0578,Angela Huynh,pparker@example.net,1227169385.0,West,GA,B2C,2022-08-23,Active,1,30.0
CUST-0796,Kevin Miller,kevinmcneil@example.net,3860089219.0,West,FL,B2C,2023-12-07,Churned,0,19.0
CUST-0086,Brian Lee,michaelturner@example.net,6024455022.0,Central,WA,B2C,2025-06-27,Active,1,49.0
CUST-0243,Randy Pearson,amandasharp@example.org,8910858994.0,East,WA,B2B,2025-11-26,Active,1,45.0
CUST-0699,Jamie Snyder,davislisa@example.net,3960275233.0,East,FL,B2C,2025-06-25,Active,1,74.0
CUST-0928,Valerie Barnes,jennifer55@example.org,6666617071.0,East,NC,B2C,2026-01-10,Active,1,50.0
CUST-0160,Shannon Johnston,amckinney@example.com,9008860084.0,Central,IL,B2B,2024-04-27,Inactive,0,48.0
CUST-0525,William Walker,wgomez@example.com,1217490753.0,Central,AZ,Guest,2024-10-21,Active,1,18.0
CUST-0036,Daniel Baker,nicole35@example.com,1322362316.0,East,NC,B2C,2021-04-05,Active,1,63.0
CUST-0541,Dalton Arnold,jwhite@example.net,6653984028.0,Central,TX,B2C,2026-03-14,Active,1,68.0
CUST-0171,Carrie Wright,hritter@example.net,3240659657.0,East,OH,B2C,2021-02-16,Churned,0,55.0
CUST-0655,Teresa Horton,phillipmorris@example.org,1603381059.0,East,TX,Guest,2021-12-09,Churned,0,31.0
CUST-0945,Joshua Jones,butlerashley@example.net,1854362718.0,East,TN,B2C,2024-07-26,Inactive,0,24.0
CUST-0911,Ethan Brown,hsmall@example.com,3964258562.0,West,TX,B2C,2020-07-28,Inactive,0,52.0
CUST-0901,Thomas Patrick,jacobburgess@example.net,9215406417.0,West,MI,B2B,2022-08-31,Inactive,0,56.0
CUST-0335,,dustinmorris@example.org,3327195005.0,South,AZ,B2C,2020-11-30,Active,1,71.0
CUST-0734,Ashley Jones,kimberly07@example.org,1434268344.0,East,MI,Guest,2024-03-01,Active,1,71.0
CUST-0096,John Torres,gbender@example.net,8798079359.0,West,NC,B2B,2022-11-12,Active,1,49.0
CUST-0564,Chelsea Baker,thomas95@example.com,6289731791.0,South,NC,B2C,2025-08-15,Churned,0,61.0
CUST-0241,Ashlee Townsend,oconnelltiffany@example.org,2602933334.0,West,NC,B2B,2023-03-22,Inactive,0,18.0
CUST-0743,Richard Williams,lewisdesiree@example.net,1905277402.0,Central,MA,Guest,2023-04-19,Active,1,26.0
CUST-0864,Austin Fisher,shawn00@example.net,8173997046.0,Central,IL,B2C,2026-05-09,Active,1,52.0
CUST-0575,Teresa Adkins,lgutierrez@example.org,1418209702.0,North,TN,Guest,2024-03-12,Active,1,64.0
CUST-0691,Julie Hall,douglashuang@example.com,7044817766.0,East,PA,B2C,2025-11-22,Active,1,21.0
CUST-0461,Carol Anderson,jarvismegan@example.org,9164794738.0,West,IL,Guest,2025-12-05,Active,1,63.0
CUST-0554,Mr. James Kramer,ericahall@example.com,8991507859.0,South,TX,B2B,2020-08-22,Active,1,19.0
CUST-0858,Mike Underwood,brewerrebecca@example.org,4529858567.0,South,MA,B2C,2021-08-23,Active,1,44.0
CUST-0974,Monica Hill,,,West,,,2022-05-08,Inactive,0,25.0
CUST-0207,Michelle Pierce,patricia22@example.com,7973832060.0,South,NC,B2C,2023-02-16,Inactive,0,52.0
CUST-0393,Sarah Morris,hernandezjanet@example.org,9013290227.0,Central,IL,B2C,2021-12-02,Active,1,65.0
CUST-0795,Jennifer Ramos,lindawaller@example.com,6403304166.0,South,MA,B2C,2024-03-10,Active,1,27.0
CUST-0871,Joseph Ayala,fwilcox@example.org,1539874113.0,East,AZ,B2C,2021-05-29,Inactive,0,63.0
CUST-0398,Lance Mccall,daniellegarcia@example.com,7326909738.0,East,OH,Guest,2025-03-28,Active,1,47.0
CUST-0767,Daniel Pennington,robinvillanueva@example.com,1560914985.0,West,NY,B2C,2023-03-12,Inactive,0,69.0
CUST-0902,Ashley Ferguson,,,West,,,2022-08-13,Churned,0,52.0
CUST-0218,Jason Marshall,catherine55@example.net,1259304078.0,Central,FL,Guest,2020-12-02,Active,1,67.0
CUST-0005,Renee Blair,dudleynicholas@example.net,1619283276.0,Central,FL,B2C,2023-05-03,Inactive,0,
CUST-0769,David Hansen,steelerichard@example.org,6405809351.0,North,NC,B2C,2021-03-30,Active,1,65.0
CUST-0643,Sylvia Stewart,whitemary@example.org,3102258030.0,East,OH,Guest,2025-12-28,Inactive,0,54.0
CUST-0952,Lisa Morales,henrysarah@example.com,1712294621.0,East,IL,B2C,2021-02-16,Churned,0,29.0
CUST-0613,Christopher Murillo,umahoney@example.net,3952569040.0,Central,NC,B2B,2024-09-14,Active,1,43.0
CUST-0739,Paige Roberts,gregorywilliams@example.com,6079311029.0,North,NC,B2B,2021-02-03,Active,1,48.0
CUST-0547,Dakota Sandoval,james98@example.net,5999219212.0,East,TN,B2C,2024-08-12,Active,1,59.0
CUST-0726,Leah Lee,erica25@example.net,1421145775.0,East,WA,B2C,2022-06-20,Active,1,37.0
CUST-0972,Donald Mason,andreakeller@example.net,1963425073.0,North,PA,B2C,2023-10-12,Active,1,26.0
CUST-0684,Emily Mcclain,james44@example.net,3577871121.0,West,CO,B2C,2020-08-07,Active,1,72.0
CUST-0099,Donald Shea,fwalters@example.org,1829148652.0,North,WA,B2C,2025-12-14,Active,1,64.0
CUST-0805,Pamela White,georgegary@example.com,4287056227.0,North,CA,B2C,2021-01-23,Active,1,
CUST-0728,Darlene Johnson,brownbrooke@example.org,1239653136.0,East,TN,B2C,2022-04-11,Active,1,32.0
CUST-0574,Greg Edwards,jennifer96@example.com,1863618637.0,East,MI,Guest,2021-01-06,Active,1,68.0
CUST-0407,Katherine Brown,pattersonkelly@example.net,5938525800.0,North,CA,B2C,2025-04-10,Active,1,25.0
CUST-0503,Roberto Bartlett,ohughes@example.com,4661085732.0,West,NC,B2C,2025-02-26,Active,1,37.0
CUST-0048,Diana May,ifrazier@example.com,1944431351.0,South,FL,B2B,2020-12-31,Active,1,21.0
CUST-0033,Steve Sanchez,harveyrobert@example.net,8936763201.0,West,FL,B2B,2023-11-05,Churned,0,64.0
CUST-0780,Shaun Meyer Dds,robert82@example.com,6134750988.0,Central,NC,B2C,2021-09-01,Active,1,69.0
CUST-0840,Jonathan Cain,garrett45@example.com,1505973642.0,Central,WA,B2B,2026-02-25,Active,1,40.0
CUST-0201,Mark Cox,stephaniethomas@example.net,5161799042.0,North,CA,B2C,2020-11-24,Inactive,0,69.0
CUST-0135,Mrs. Stephanie Newman,sandersjames@example.org,1784419866.0,South,IL,B2B,2021-04-03,Churned,0,57.0
CUST-0028,Matthew Fernandez,novaksara@example.org,6019655698.0,North,OH,Guest,2025-02-02,Active,1,25.0
CUST-0934,Debbie Romero,williamsdebra@example.org,9231112712.0,Central,PA,B2B,2020-12-02,Inactive,0,45.0
CUST-0231,Mikayla Silva,alexandriagriffith@example.com,3158693806.0,Central,OH,Guest,2025-05-01,Inactive,0,72.0
CUST-0490,Michele Holland,kimberlybrandt@example.com,1962639343.0,South,OH,B2C,2022-04-30,Active,1,66.0
CUST-0773,Elizabeth Mullins,kristinmiller@example.com,2978875439.0,East,TN,B2B,2023-03-30,Active,1,54.0
CUST-0379,Ronald Haas,jamesmorales@example.net,4727857608.0,East,MI,B2C,2021-06-11,Active,1,75.0
CUST-0289,Valerie Jacobson,hallrachel@example.net,3291428341.0,North,TN,B2B,2025-03-23,Active,1,35.0
CUST-0419,Donald Thomas,vwilliams@example.net,7651982530.0,Central,NY,B2C,2024-06-07,Active,1,69.0
CUST-0675,Christopher Murray,steven60@example.net,1542811390.0,South,NC,B2B,2025-11-25,Churned,0,72.0
CUST-0392,Alicia Woods,samantha32@example.com,9199758172.0,East,OH,B2B,2022-05-22,Active,1,44.0
CUST-0593,William Wright,gonzalezjill@example.org,7270171302.0,South,NY,B2B,2022-07-12,Active,1,26.0
CUST-0499,Matthew Flores,vaughangary@example.net,7915201777.0,East,MI,B2C,2020-10-13,Active,1,54.0
CUST-0139,Bonnie Howard,briannasmith@example.com,9240049915.0,East,GA,Guest,2026-01-12,Active,1,67.0
CUST-0063,Cynthia Rogers,taylorjesse@example.net,1875339636.0,East,AZ,B2C,2021-01-25,Churned,0,73.0
CUST-0472,Evelyn Saunders,xmoran@example.net,8965917135.0,West,NC,B2C,2022-04-22,Inactive,0,24.0
CUST-0648,Darrell Ortiz,schaeferstephanie@example.org,1674916247.0,East,IL,B2B,2021-07-31,Inactive,0,25.0
CUST-0129,Jacob Curry,brenda51@example.net,1598680002.0,West,NC,B2C,2024-12-22,Active,1,35.0
CUST-0014,,frazierdanny@example.net,9631165667.0,North,WA,B2C,2023-09-07,Active,1,74.0
CUST-0521,Krystal Brennan,jillwebb@example.com,2602908466.0,Central,MA,B2C,2021-12-07,Inactive,0,26.0
CUST-0839,Eugene Hudson,ashley71@example.net,3546602416.0,North,CO,B2B,2025-05-30,Active,1,39.0
CUST-0573,,kwelch@example.com,1566684590.0,North,TN,B2B,2021-08-23,Churned,0,53.0
CUST-0065,Lauren Dominguez,wwoods@example.com,4174596158.0,West,PA,B2C,2023-09-22,Churned,0,46.0
CUST-0813,Bryan King,turneralex@example.org,4037583094.0,East,TX,Guest,2025-06-15,Churned,0,66.0
CUST-0015,Gina Carter,shawnmckay@example.net,7133387262.0,East,GA,B2B,2022-09-05,Churned,0,64.0
CUST-0157,Kelsey Parker,randallgreene@example.org,1809320489.0,West,IL,B2B,2026-03-07,Active,1,58.0
CUST-0041,Jessica Smith,landryhannah@example.org,9193745299.0,North,CO,B2C,2024-03-02,Churned,0,20.0
CUST-0493,Linda Ayala,tracy98@example.com,6896465280.0,Central,NY,B2C,2021-09-19,Active,1,52.0
CUST-0380,Angela Willis,johnsoncaleb@example.net,7512405682.0,Central,MI,B2C,2025-10-09,Active,1,20.0
CUST-0188,Ashley Roberts,david36@example.net,6494812604.0,South,AZ,Guest,2025-08-03,Active,1,18.0
CUST-0764,Colleen Phillips,kristinelittle@example.net,8601864876.0,Central,AZ,B2C,2021-11-12,Active,1,73.0
CUST-0217,Karen Ballard,eevans@example.net,5838065787.0,East,TN,B2C,2025-11-14,Active,1,37.0
CUST-0922,Annette Holland,lori13@example.com,6090805120.0,Central,CA,B2B,2024-08-25,Active,1,68.0
CUST-0792,Samuel Rhodes,daughertypreston@example.com,9639283199.0,East,NY,B2C,2020-08-08,Active,1,49.0
CUST-0053,Cameron Fisher,lbyrd@example.net,3232812067.0,Central,GA,B2C,2026-05-05,Active,1,34.0
CUST-0879,Sherry Anderson,jennifer62@example.com,1939592323.0,South,TX,B2B,2024-08-08,Active,1,20.0
CUST-0338,Sarah Davis,sreid@example.com,1286209593.0,North,WA,Guest,2020-06-06,Inactive,0,66.0
CUST-0749,Gabriela Martinez,katherinejackson@example.com,3302056981.0,East,NY,B2C,2020-10-18,Churned,0,42.0
CUST-0720,Brittany Crawford,ptownsend@example.net,6181563268.0,West,NC,B2C,2025-06-23,Active,1,66.0
CUST-0725,Derek Garcia,rmurray@example.net,3209579073.0,West,TX,B2B,2022-09-23,Active,1,40.0
CUST-0296,Richard Moore,gstewart@example.org,3777392603.0,North,NY,B2C,2021-09-21,Active,1,50.0
CUST-0702,Lauren Carr Dds,melissabrown@example.net,9224029901.0,East,PA,B2C,2023-05-04,Active,1,65.0
CUST-0252,Stacy Carrillo,fowlershelia@example.com,6789856257.0,East,CO,B2B,2024-09-07,Churned,0,65.0
CUST-0727,Sandra Smith,foxgina@example.com,6589714802.0,West,MA,B2B,2020-07-01,Churned,0,59.0
CUST-0462,Karen Carroll,ywhite@example.com,7207167811.0,South,OH,B2C,2023-12-13,Active,1,23.0
CUST-0456,Brandon Hunt,conwaydawn@example.com,2760310890.0,West,TX,Guest,2024-08-12,Active,1,19.0
CUST-0271,Tracy Grant,paulscott@example.com,1533945228.0,East,AZ,B2B,2020-11-25,Active,1,37.0
CUST-0816,Michelle Brandt,rachelmedina@example.net,2518439055.0,South,TN,Guest,2020-07-12,Inactive,0,62.0
CUST-0863,Tammy Cook,gmcdowell@example.org,3371717318.0,Central,FL,B2C,2024-06-01,Active,1,44.0
CUST-0270,Joshua Allen,kevinzimmerman@example.com,5465472269.0,Central,IL,B2C,2023-08-12,Active,1,36.0
CUST-0202,Amanda Jones,michael90@example.net,7884252410.0,East,CO,B2C,2026-03-06,Active,1,69.0
CUST-0162,Dana Chapman,fosterkyle@example.com,5341016668.0,West,CA,B2C,2024-02-15,Inactive,0,74.0
CUST-0556,Timothy Woods,jeffery94@example.org,8854982274.0,Central,PA,B2C,2023-04-27,Churned,0,31.0
CUST-0730,Cathy Rodriguez,jonowens@example.org,9954107272.0,Central,IL,B2C,2025-03-23,Inactive,0,30.0
CUST-0402,John Shields,franciscojones@example.org,1247128144.0,Central,IL,B2C,2023-08-09,Active,1,24.0
CUST-0703,Justin Irwin,callahanmichelle@example.org,6139080882.0,South,MA,B2C,2020-11-11,Churned,0,47.0
CUST-0477,Brandy Porter,tranryan@example.net,6665136442.0,East,WA,B2C,2025-06-03,Active,1,74.0
CUST-0822,Stephanie Lang,harry71@example.com,8289365435.0,Central,NC,B2C,2022-01-06,Inactive,0,43.0
CUST-0772,Seth Sims,daltonchad@example.net,1890261139.0,Central,WA,B2C,2023-11-10,Active,1,22.0
CUST-0106,Brittany Cantu,william46@example.com,5289861434.0,North,CA,B2B,2021-05-29,Active,1,41.0
CUST-0566,Brett Nelson,angelachase@example.org,5373634669.0,South,TN,B2C,2026-03-31,Active,1,33.0
CUST-0390,Kevin Warner,stacey92@example.net,1481615814.0,West,OH,B2C,2026-05-06,Active,1,59.0
CUST-0002,Amanda Davis,williamjohnson@example.org,5863794026.0,East,IL,B2B,2021-02-24,Churned,0,63.0
CUST-0995,Clinton Fritz,alejandro50@example.net,3904823571.0,East,AZ,B2C,2023-08-10,Active,1,18.0
CUST-0317,,jacobsandoval@example.com,5143866322.0,West,CO,B2B,2025-03-04,Active,1,71.0
CUST-0562,Scott Parsons,sbray@example.net,5473552896.0,North,TX,B2B,2024-09-07,Churned,0,70.0
CUST-0932,Emily Peterson,andrewzamora@example.net,7263560229.0,South,MI,B2C,2021-03-14,Churned,0,35.0
CUST-0081,Kyle Beard,blackjames@example.org,1207661771.0,East,MI,B2B,2023-04-22,Active,1,68.0
CUST-0206,Jodi Roach,zosborn@example.net,3744518705.0,South,IL,B2C,2021-07-25,Active,1,75.0
CUST-0035,Eugene Walton,smithchristine@example.net,9743487347.0,North,AZ,B2C,2025-11-25,Active,1,
CUST-0943,Christian Watson,kevin70@example.org,1276836253.0,West,TN,B2C,2022-11-15,Inactive,0,19.0
CUST-0776,Brian Mendoza,karenhodges@example.com,8829732702.0,North,OH,B2C,2023-04-05,Active,1,33.0
CUST-0509,Theresa Torres,jason82@example.org,5723683147.0,South,GA,B2C,2023-10-06,Active,1,43.0
CUST-0428,Scott Chan,mercedesholland@example.net,1377625349.0,Central,TN,B2B,2023-09-13,Churned,0,70.0
CUST-0455,Erin Smith,meadowsmary@example.net,1601322342.0,South,TX,B2C,2026-04-07,Inactive,0,44.0
CUST-0706,,jonesalfred@example.net,9694591966.0,South,MI,B2C,2021-09-21,Churned,0,75.0
CUST-0367,Justin Torres,stevenvargas@example.com,3298266570.0,South,GA,B2C,2023-07-20,Inactive,0,71.0
CUST-0092,Matthew Moore,andreamoore@example.com,1813696816.0,East,FL,B2C,2025-09-24,Active,1,26.0
CUST-0340,Bianca Phelps,patricia00@example.org,2317310967.0,Central,MI,B2C,2023-04-14,Active,1,40.0
CUST-0898,Andrew Rodriguez,dgutierrez@example.net,6843991062.0,South,GA,B2C,2025-02-04,Inactive,0,69.0
CUST-0565,Mr. Michael Watson Phd,shannon92@example.net,1925587774.0,West,WA,Guest,2021-12-22,Active,1,50.0
CUST-0346,Nicholas Garcia,michael42@example.com,1688899210.0,East,NY,B2B,2022-05-11,Active,1,66.0
CUST-0777,Kathy Henderson,brownmichael@example.com,3206021288.0,West,TN,B2C,2023-05-30,Active,1,75.0
CUST-0242,Shirley Alvarez,katelynmitchell@example.com,4290349446.0,West,MA,B2C,2023-11-15,Active,1,61.0
CUST-0014,Zachary Rice,frazierdanny@example.net,9631165667.0,North,WA,B2C,2023-09-07,Active,1,27.0
CUST-0316,Megan Martin,zacharyarnold@example.com,9955276365.0,East,MA,B2C,2023-04-30,Active,1,69.0
CUST-0601,Mr. Edward Terry,ashleystephens@example.com,4644886946.0,North,TX,B2C,2020-09-29,Inactive,0,57.0
CUST-0388,Dr. Ariel Sandoval Md,gallagherstacie@example.net,4171747733.0,South,MA,Guest,2025-05-18,Active,1,60.0
CUST-0274,Alexis Giles,burgesskaren@example.org,8384066658.0,North,CA,B2C,2022-12-27,Active,1,53.0
CUST-0167,Mark Hogan,bellcharles@example.com,1314262655.0,North,CA,Guest,2020-12-28,Active,1,54.0
CUST-0841,Ryan Cobb Phd,karlwilliams@example.net,6406306244.0,West,MI,B2C,2022-02-15,Active,1,48.0
CUST-0021,Jennifer Powers,samuel87@example.org,1713542784.0,Central,CA,B2C,2022-02-13,Active,1,38.0
CUST-0647,Lisa Joseph,jack67@example.com,2414545635.0,North,NY,B2B,2021-07-20,Active,1,63.0
CUST-0819,William Martinez,stonetyler@example.com,3259020357.0,North,TN,B2C,2023-11-17,Active,1,55.0
CUST-0485,Anthony Brown,karen24@example.net,8124815698.0,East,GA,B2C,2020-08-16,Inactive,0,32.0
CUST-0278,,,,West,,,2021-08-26,Churned,0,28.0
CUST-0505,Ryan Howard,robertsgina@example.net,3866179454.0,Central,TX,B2C,2025-05-23,Active,1,60.0
CUST-0832,Chad Baldwin Md,carrolltracy@example.net,8262446704.0,West,NY,B2B,2021-10-21,Inactive,0,57.0
CUST-0244,Ryan Peck,osbornrandy@example.com,1744432830.0,West,WA,B2C,2021-11-24,Active,1,23.0
CUST-0567,Nancy Kennedy,thompsonvictor@example.net,3478539078.0,Central,PA,B2C,2021-08-26,Active,1,44.0
CUST-0876,James Henderson,charles80@example.org,7874951191.0,Central,CO,B2B,2026-04-02,Active,1,31.0
CUST-0563,Adam Craig,ucarpenter@example.com,8559630993.0,Central,IL,B2C,2024-04-28,Active,1,73.0
CUST-0243,,amandasharp@example.org,8910858994.0,East,WA,B2B,2025-11-26,Active,1,44.0
CUST-0687,Louis Morgan,bwilliams@example.com,8147683420.0,North,TN,Guest,2021-11-13,Active,1,49.0
